repo_name,archive_name,repo_id,path,ref,size,technology,id
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/baseline/disallow-selinux/e2e/enforce-policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,200.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-clusterrole-nodesproxy/e2e/enforce-policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,215.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-wildcard-resources/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,210.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/restricted/require-run-as-nonroot/e2e/remediation-policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,215.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-workload-security/templates/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,208.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/baseline/disallow-privileged-containers/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,213.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/restricted/disallow-privilege-escalation/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,212.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-binding-system-groups/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,213.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-wildcard-resources/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,210.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-binding-system-groups/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,213.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-clusterrole-nodesproxy/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,214.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-wildcard-resources/e2e/enforce-policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,211.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/baseline/disallow-capabilities/e2e/remediation-policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,214.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/restricted/require-run-as-non-root-user/e2e/remediation-policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,221.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-escalation-verbs-roles/e2e/policy-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,214.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-binding-system-groups/e2e/vap-binding-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,362.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-escalation-verbs-roles/e2e/vap-binding-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,365.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-wildcard-resources/e2e/vap-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,318.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-binding-system-groups/e2e/vap-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,324.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-clusterrole-nodesproxy/e2e/vap-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,326.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-escalation-verbs-roles/e2e/vap-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,326.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-clusterrole-nodesproxy/e2e/vap-binding-assert.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,365.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-s3-tf-config/pols/abort-incomplete-uploads.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,993.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-ecs-tf-config/pols/validate-ecs-task-definition-pid-mode-check.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,926.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/ec2-best-practices/check-ec2-iam-role/check-ec2-iam-role.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,870.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pci-dss/deny-ingress-creation.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,801.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-ecs-tf-config/pols/validate-ecs-task-public-ip.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,993.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-ecs-tf-config/pols/validate-efs-volume-encryption.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,993.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/config/ecs-best-practices/validate-ecs-task-public-ip/validate-ecs-task-public-ip.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,993.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/config/ecs-best-practices/validate-ecs-task-definition-pid-mode-check/validate-ecs-task-definition-pid-mode-check.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,926.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,eks-best-practices/check-cluster-rolearn.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,922.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/prefer-copy-over-add.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,918.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/lambda-best-practices/check-lambda-public-access/check-lambda-public-access.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,923.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,eks-best-practices/check-instance-profile-access.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,891.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/validate-expose-port-22.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,960.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/check-allow-untrusted-flag.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1012.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,eks-best-practices/check-public-dns.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,974.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/prefer-copy-over-add/prefer-copy-over-add.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,918.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/validate-expose-port-22/validate-expose-port-22.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,960.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/check-untrust-flag/check-allow-untrusted-flag.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1012.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/lambda-best-practices/check-lambda-vpc/check-lambda-vpc.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,955.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/rbac-best-practices/pols/restrict-wildcard-resources.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1334.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,finops/add_safe_to_evict.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1203.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,finops/prevent_orphan_pods.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1277.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-wildcard-resources/restrict-wildcard-resources.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1334.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/check-unauthentication-install.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1076.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/lambda-best-practices/check-x-ray-tracing-enabled/check-x-ray-tracing-enabled.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1175.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/pod-security-baseline/pols/disallow-privileged-containers.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1499.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pci-dss/disallow-default-service-account.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1311.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-k8s/pols/disallow_empty_ingress_host.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1036.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/rbac-best-practices/pols/restrict-clusterrole-nodesproxy.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1385.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/rbac-best-practices-cel/pols/restrict-clusterrole-nodesproxy.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1536.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/check-authentication/check-unauthentication-install.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1076.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,best-practices-k8s/disallow-empty-ingress-host/disallow_empty_ingress_host.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1036.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-clusterrole-nodesproxy/restrict-clusterrole-nodesproxy.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1385.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/config/ecs-best-practices/validate-efs-volume-encryption/validate-efs-volume-encryption.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1044.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/lambda-best-practices/check-env-var-encryption/check-env-var-encryption.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1049.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/check-certificate-validation-nodejs-env-var.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1329.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/pod-security-baseline/pols/restrict-sysctls.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1452.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/check-certificate-validation-nodejs-env-var/check-certificate-validation-nodejs-env-var.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1329.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-ecs-tf-config/pols/check-aws-vpc-network-mode.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1051.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/rds-best-practices/check-rds-multi-az-support/check-rds-multi-az-support.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1193.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices-cel/restrict-wildcard-resources/restrict-wildcard-resources.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1390.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/ec2-best-practices/check-transit-gateways-vpc-request/check-transit-gateways-vpc-request.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1243.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,best-practices-k8s/restrict_node_port/restrict_node_port.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1030.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/check-label-maintainer.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1288.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/s3-best-practices/disable-s3-acl/disable-s3-acl.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1349.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/ecs-best-practices/check-awsvpc-network-mode/check-awsvpc-network-mode.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1130.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-k8s/pols/require_labels.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1087.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/config/ecs-best-practices/check-awsvpc-network-mode/check-awsvpc-network-mode.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1051.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/rbac-best-practices/pols/restrict-escalation-verbs-roles.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1596.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/restricted/disallow-privilege-escalation/remediate-disallow-privilege-escalation.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1890.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,rbac-best-practices/restrict-escalation-verbs-roles/restrict-escalation-verbs-roles.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1596.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/restricted/restrict-volume-types/restrict-volume-types.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1718.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,workload-security/disallow-security-context-constraint-anyuid.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1804.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-k8s/pols/require_probes.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1725.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/s3-best-practices/abort-incomplete-uploads/abort-incomplete-uploads.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1982.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/s3-best-practices/enable-s3-versioning/s3-enable-versioning.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1596.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/restricted/require-run-as-nonroot/remediate-require-run-as-nonroot.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,2026.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/check-apt-command-force-yes.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1954.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,best-practices-k8s/require_probes/require_probes.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1725.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/baseline/disallow-privileged-containers/disallow-privileged-containers.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1605.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/check-apt-command-force-yes/check-apt-command-force-yes.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1954.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/rds-best-practices/check-rds-storage-encrypted/check-rds-storage-encrypted.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1741.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,workload-security/restrict-edit-for-endpoints.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1701.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-k8s/pols/require_drop_all.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1586.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/config/s3-best-practices/abort-incomplete-uploads/abort-incomplete-uploads.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1677.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-dockerfile/pols/check-nogpgcheck.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1958.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,workload-security/restrict-binding-system-groups.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1847.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,charts/best-practices-workload-security/pols/require_probes.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1686.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,dockerfile-best-practices/check-nogpgcheck/check-nogpgcheck.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,1958.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/baseline/disallow-selinux/disallow-selinux.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,3380.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,terraform/plan/s3-best-practices/public-access-block/validate-public-access-block.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,2086.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,pod-security/baseline/disallow-privileged-containers/remediate-disallow-privileged-containers.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,2158.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,eks-best-practices/allowed-podpriorities.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,3410.0,kyverno,433150271.0
nirmata/kyverno-policies,nirmata-kyverno-policies.tar.gz,433150271.0,multitenancy/add-roles.yaml,d6506f18dd54bf19ef99b30324062ff97ef7d842,3347.0,kyverno,433150271.0
lenaxia/home-ops-prod,lenaxia-home-ops-prod.tar.gz,547994422.0,cluster/apps/kyverno/policies/apply-ingress-external-dns-annotations.yaml,169b2fde3996bc7be3b7e8f9f055bbc7ac014753,996.0,kyverno,547994422.0
lenaxia/home-ops-prod,lenaxia-home-ops-prod.tar.gz,547994422.0,cluster/apps/kyverno/policies/apply-ingress-allowlist-annotations.yaml,169b2fde3996bc7be3b7e8f9f055bbc7ac014753,1047.0,kyverno,547994422.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/policy/azure/common.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,39.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_gcp/data_adapter.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,40.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_aws/data_adapter.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,40.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_azure/data_adapter.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,42.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_5_2_5/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,150.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/policy/aws_config/data_adapter.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,160.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_aws/rules/cis_5_3/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,157.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_gcp/rules/cis_3_4/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,224.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_gcp/rules/cis_2_11/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,233.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_gcp/rules/cis_1_10/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,136.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_eks/rules/cis_4_2_6/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,142.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_eks/rules/cis_4_2_7/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,146.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_1_19/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,242.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_2_15/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,218.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_2_22/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,167.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/policy/azure/storage_account/ensure_encryption.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,254.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_1_4/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,253.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_aws/rules/cis_5_2/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,157.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_2_7/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,211.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_eks/rules/cis_4_2_9/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,149.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_2_16/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,218.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_5_1_3/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,136.0,opa,459119998.0
elastic/cloudbeat,elastic-cloudbeat.tar.gz,459119998.0,security-policies/bundle/compliance/cis_k8s/rules/cis_1_2_13/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,163.0,opa,459119998.0
