,repo_id,path,ref,size,technology,id
4559,890339082,terraform/aws/Amazon CloudWatch/aws_cloudwatch_alarm_action_check.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2570,opa,890339082
4560,890339082,terraform/aws/Amazon CloudWatch/aws_cloudwatch_org_changes_monitored.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2954,opa,890339082
4561,890339082,terraform/aws/Amazon CloudWatch/aws_cloudwatch_monitoring_iam_policies.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2734,opa,890339082
4562,890339082,terraform/aws/Amazon Simple Storage Service (Amazon S3)/aws_s3_object_level_logging.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2173,opa,890339082
4563,401947582,rules/kubelet-protect-kernel-defaults/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2615,opa,401947582
4564,401947582,rules/rule-excessive-delete-rights-v1/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2052,opa,401947582
4565,890339082,terraform/aws/Amazon Keyspaces (for Apache Cassandra)/keyspaces_security_authentication.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2682,opa,890339082
4566,890339082,terraform/aws/Amazon Simple Storage Service (Amazon S3)/aws_s3_bucket_restrict_external_access.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2169,opa,890339082
4567,401947582,rules/kubelet-streaming-connection-idle-timeout/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2114,opa,401947582
4568,902887748,staging/MongoDBEnforceRootUsernameEnvVar/policy.rego,2d88f9c7c03fc6ea210d55f8c8c4b325ef2b9345,2133,opa,902887748
4569,529133508,policy-library/validator/gke_allowed_node_sa_scopes.rego,332155dc58118c7b9a3e9f01cb7a4a446e71444a,2230,opa,529133508
4571,630321705,internal/checker/terraform/rules/aws/verify_ec2_public_ip.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2156,opa,630321705
4573,630321705,internal/checker/terraform/rules/gcp/verify_bigquery_datasets_not_publicly_accessible.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2076,opa,630321705
4574,459119998,security-policies/bundle/compliance/cis_aws/rules/cis_4_4/rule.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,2226,opa,459119998
4575,630321705,internal/checker/terraform/rules/aws/verify_eks_public_access_cidr.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2118,opa,630321705
4576,630321705,internal/checker/terraform/rules/rancher/rancher2_cluster_gke_v2_config.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2181,opa,630321705
4577,401947582,rules/alert-any-hostpath/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2745,opa,401947582
4578,592365615,bundle/regal/config/exclusion.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,2112,opa,592365615
4579,890339082,terraform/aws/Amazon Athena/athena_data_catalogs_tagged.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2245,opa,890339082
4580,476408089,policy/task/step_image_registries/step_image_registries.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,2580,opa,476408089
4582,630321705,internal/checker/terraform/rules/rancher/rancher2_cluster_eks_config_v2.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2170,opa,630321705
4583,178277843,validator/compute_ip_forward.rego,4a2abc741583884dd38ca3b9bf2ff5a4d205a609,2475,opa,178277843
4584,890339082,terraform/gcp/Cloud Logging/vpc_network_changes_monitoring.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2349,opa,890339082
4585,630321705,internal/checker/terraform/rules/oci/verify_security_group_unrestricted_ingress_3389.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2626,opa,630321705
4586,600415546,misc/hashitalk_deploy2023/demos/demo2/postgres.rego,8a932a6dd3b6dd673fb8c442e4d2d6a621727282,2600,opa,600415546
4587,890339082,terraform/aws/Amazon CloudWatch/aws_cloudwatch_network_gateway.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2547,opa,890339082
4588,630321705,internal/checker/cloudformation/rules/iam/verify_iam_policy_not_allow_write_without_constraints.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2066,opa,630321705
4589,401947582,rules/resources-cpu-requests/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2199,opa,401947582
4590,264085623,azure/terraform/locks.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,2852,opa,264085623
4591,264085623,azure/terraform/synapse_workspace.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,2399,opa,264085623
4592,630321705,internal/checker/terraform/rules/yc/yandex_vpc_security_group_allow_all.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2079,opa,630321705
4593,630321705,internal/checker/terraform/rules/kubernetes/kubernetes_pod_development_security_context.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2190,opa,630321705
4594,278200746,assets/queries/cloudFormation/aws/routertable_with_default_routing/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2237,opa,278200746
4595,278200746,assets/queries/googleDeploymentManager/gcp/client_certificate_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2211,opa,278200746
4596,278200746,assets/queries/cloudFormation/aws/ec2_sensitive_port_is_publicly_exposed/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2353,opa,278200746
4597,890339082,terraform/aws/Amazon CloudWatch/aws_cloudwatch_route_table.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2542,opa,890339082
4598,630321705,internal/checker/cloudformation/rules/general-security/verify_lambda_runtime_not_deprecated.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2124,opa,630321705
4599,630321705,internal/checker/terraform/rules/kubernetes/kubernetes_pod_deployment_do_not_use_cap_sys_admin.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2161,opa,630321705
4600,278200746,assets/queries/terraform/aws/cloudwatch_route_table_changes_alarm_missing/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2590,opa,278200746
4601,278200746,assets/queries/azureResourceManager/default_azure_storage_account_network_access_is_too_permissive/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2333,opa,278200746
4602,476408089,policy/release/source_image/source_image.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,2187,opa,476408089
4603,278200746,assets/queries/terraform/aws/msk_cluster_logging_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2687,opa,278200746
4604,278200746,assets/queries/terraform/kubernetes/pod_or_container_without_security_context/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2348,opa,278200746
4605,278200746,assets/queries/azureResourceManager/app_service_authentication_not_set/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2367,opa,278200746
4606,278200746,assets/queries/googleDeploymentManager/gcp/gke_master_authorized_networks_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2225,opa,278200746
4607,630321705,internal/checker/terraform/rules/azure/verify_azure_pgsql_enables_customer_managed_key.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2076,opa,630321705
4608,371760649,policies/docker/deny_image_unless_from_registry/src.rego,1bbfa739f27885a07cf583d8cc558ae458a89bbf,2212,opa,371760649
4609,278200746,assets/queries/ansible/gcp/network_policy_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2600,opa,278200746
4610,278200746,assets/queries/terraform/aws/rds_with_backup_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3036,opa,278200746
4611,278200746,assets/queries/terraform/aws/athena_workgroup_not_encrypted/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2199,opa,278200746
4612,278200746,assets/queries/terraform/aws/public_and_private_ec2_share_role/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2397,opa,278200746
4613,278200746,assets/queries/dockerfile/unpinned_package_version_in_pip_install/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2208,opa,278200746
4614,278200746,assets/queries/k8s/volume_mount_with_os_directory_write_permissions/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2424,opa,278200746
4615,154894457,deprecated/admission/ingress-host-fqdn.rego,60e896c568131e2144644619d921713e3a91c363,2116,opa,154894457
4616,103084166,pkg/policies/opa/rego/aws/aws_elasticsearch_domain/esloggingdisabled.rego,03b21157e0198042c16ad9bae9560c01287e5c15,2165,opa,103084166
4617,278200746,assets/queries/terraform/gcp_bom/pst/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2142,opa,278200746
4618,16859689,.dockerfile-security.rego,e4acde3770b0f6535cfee09c9b60cf0c5ad3c4cb,2240,opa,16859689
4619,366879318,signatures/miner_domain.rego,d434f9d7ee051ec17779d5e8b1cbd7259e52788d,2703,opa,366879318
4620,401947582,rules/CVE-2022-0185/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2638,opa,401947582
4621,264085623,azure/iac/pricing.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,2201,opa,264085623
4622,424210949,bundle/compliance/policy/process/ensure_arguments_and_config.rego,167a08fcff5fec262694204f5cf16be27e4c7862,2609,opa,424210949
4623,630321705,internal/checker/terraform/rules/aws/verify_aws_cloudfront_web_acl_configured_with_log4j_vulnerability.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2173,opa,630321705
4625,365248408,charts/gatekeeper-policy-library/regos/host-filesystem/host-filesystem.src.rego,460fc976e665c2e1b7a6a8c593681b3073314978,2158,opa,365248408
4626,103084166,pkg/policies/opa/rego/k8s/kubernetes_pod/allowedCustomSnippetAnnotations.rego,03b21157e0198042c16ad9bae9560c01287e5c15,2525,opa,103084166
4627,191437603,src/general/noupdateserviceaccount/src.rego,138d24a4b73bb024a0b8b6592b0ad4e3036555a8,2588,opa,191437603
4628,264085623,azure/iac/vnetsubnets.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,2362,opa,264085623
4629,890339082,terraform/aws/Amazon CloudFront/cloudfront_distributions_tagged.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2112,opa,890339082
4630,592365615,bundle/regal/rules/custom/naming-convention/naming_convention.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,2272,opa,592365615
4631,890339082,terraform/aws/Amazon Redshift/aws_redshift_restricted_port_access.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2606,opa,890339082
4632,476408089,policy/stepaction/image/image.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,2773,opa,476408089
4633,890339082,terraform/aws/Amazon Elastic Compute Cloud (EC2)/aws_ec2_systems_manager.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2617,opa,890339082
4634,278200746,assets/queries/ansible/gcp/cloud_storage_anonymous_or_publicly_accessible/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2060,opa,278200746
4635,278200746,assets/queries/terraform/alicloud/cs_kubernetes_node_pool_auto_repair_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2883,opa,278200746
4636,476408089,policy/lib/tekton/pipeline.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,2662,opa,476408089
4637,278200746,assets/queries/terraform/kubernetes/container_is_privileged/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2310,opa,278200746
4638,754269214,crates/weaver_checker/data/policies/invalid_violation_object.rego,070e69a81a382ca3699dd9457958e9c8ea8e8392,2106,opa,754269214
4640,902887748,staging/ControllerProbesCustom/policy.rego,2d88f9c7c03fc6ea210d55f8c8c4b325ef2b9345,2861,opa,902887748
4642,250063354,pkg/kots/rego/builders-opa.rego,0e1f0ad6e64b588ea1278577ed96c4ee9f5887bc,2862,opa,250063354
4643,630321705,internal/checker/terraform/rules/aws/verify_glue_data_catalog_encryption.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2435,opa,630321705
4644,902887748,staging/PrometheusRBACClusterRoleBinding/policy.rego,2d88f9c7c03fc6ea210d55f8c8c4b325ef2b9345,2222,opa,902887748
4645,630321705,internal/checker/terraform/rules/kubernetes/kubernetes_cluster_role_wild_card.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2214,opa,630321705
4646,476408089,policy/lib/image/image.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,2475,opa,476408089
4647,529133508,policy-library/validator/vm_external_ip.rego,332155dc58118c7b9a3e9f01cb7a4a446e71444a,2502,opa,529133508
4648,278200746,assets/queries/googleDeploymentManager/gcp/sql_db_instance_with_ssl_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2276,opa,278200746
4649,630321705,internal/checker/terraform/rules/ali/alicloud_cs_kubernetes_enable_network_policies.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2410,opa,630321705
4650,293918210,charts/fybrik/files/opa-server/policy-lib/internals/lib.rego,291432d1ca684f5247f9b1902243b80833bbef97,2840,opa,293918210
4651,890339082,terraform/aws/AWS Elastic Beanstalk/aws_elastic_beanstalk_access_logs_enabled.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2309,opa,890339082
4652,630321705,internal/checker/terraform/rules/aws/verify_postgress_rds_aws_db_instance_query_logging_enabled.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2209,opa,630321705
4653,278200746,assets/queries/terraform/aws/alb_listening_on_http/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3072,opa,278200746
4654,529133508,policy-library/validator/gke_restrict_client_auth_methods.rego,332155dc58118c7b9a3e9f01cb7a4a446e71444a,2622,opa,529133508
4655,178277843,validator/iam_allowed_bindings.rego,4a2abc741583884dd38ca3b9bf2ff5a4d205a609,2420,opa,178277843
4656,278200746,assets/queries/cloudFormation/aws/dynamodb_with_aws_owned_cmk/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2149,opa,278200746
4657,592365615,bundle/regal/lsp/completion/providers/rulerefs/rulerefs.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,2875,opa,592365615
4658,278200746,assets/queries/cloudFormation/aws/api_gateway_endpoint_config_is_not_private/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2330,opa,278200746
4659,278200746,assets/queries/openAPI/general/schema_object_properties_with_duplicated_keys/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2482,opa,278200746
4660,902887748,staging/ControllerImageTag/policy.rego,2d88f9c7c03fc6ea210d55f8c8c4b325ef2b9345,2742,opa,902887748
4661,681769382,local-dev/openpolicyagent/policy/api_authz_jwt_token.rego,f976cc33abd0b12d36f30656be9ccf83151bb504,3025,opa,681769382
4662,264085623,azure/iac/vmextensions.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,3006,opa,264085623
4663,278200746,assets/queries/ansible/gcp/private_cluster_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2099,opa,278200746
4664,278200746,assets/queries/ansible/gcp/disk_encryption_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2307,opa,278200746
4665,278200746,assets/queries/terraform/aws/cloudtrail_multi_region_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2556,opa,278200746
4666,278200746,assets/queries/googleDeploymentManager/gcp/shielded_vm_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2197,opa,278200746
4667,890339082,terraform/gcp/Cloud SQL/gcp_sql_server_user_options.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,2147,opa,890339082
4668,278200746,assets/queries/cloudFormation/aws/http_port_open/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2129,opa,278200746
4669,264085623,azure/terraform/storage_sync.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,2496,opa,264085623
4670,126344645,src/openpolicyagent/policies/projects_projects.rego,1b73181aee1cad9008a3fffb999dd64e771bc758,2492,opa,126344645
4671,283871532,compliance/containers/cis-kubernetes-1.5.1-5.1.5.rego,34041c769df4737d3c4659a06a149941b82e4e06,2377,opa,283871532
4672,278200746,assets/queries/cloudFormation/aws/s3_bucket_without_restriction_of_public_bucket/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2608,opa,278200746
4673,630321705,internal/checker/terraform/rules/azure/verify_azure_cognitive_services_customer_managed_key.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2165,opa,630321705
4674,278200746,assets/queries/cloudFormation/aws/msk_cluster_logging_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2426,opa,278200746
4675,278200746,assets/queries/openAPI/3.0/additional_properties_too_permissive/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2565,opa,278200746
4676,630321705,internal/checker/terraform/rules/oci/verify_administrator_user_not_associated_with_api_key.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2555,opa,630321705
4677,278200746,assets/queries/openAPI/general/response_operations_body_schema_undefined/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2661,opa,278200746
4678,782635104,authz/opa-bridge/policies/trino/allow_schema.rego,6d9d400f87a4ab48af95a76a5c4b41010c1592ed,2753,opa,782635104
4679,278200746,assets/queries/cloudFormation/aws/sqs_policy_with_public_access/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2351,opa,278200746
4680,476408089,policy/release/slsa_build_build_service/slsa_build_build_service.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,2999,opa,476408089
4681,630321705,internal/checker/terraform/rules/aws/aws_appautoscaling_target_auto_scaling_enabled_on_dynamodb_tables.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,2739,opa,630321705
4682,401947582,rules/rule-credentials-configmap/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3017,opa,401947582
4683,278200746,assets/queries/terraform/alicloud/high_kms_key_rotation_period/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2956,opa,278200746
4684,278200746,assets/queries/terraform/aws/db_instance_storage_not_encrypted/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2965,opa,278200746
4685,278200746,assets/queries/terraform/azure/small_flow_logs_retention_period/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2718,opa,278200746
4686,278200746,assets/queries/terraform/aws/sensitive_port_is_exposed_to_wide_private_network/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2126,opa,278200746
4687,401947582,rules/rule-access-dashboard-wl-v1/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,2128,opa,401947582
4688,278200746,assets/queries/crossplane/aws/rds_db_instance_publicly_accessible/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,2677,opa,278200746
4689,529133508,policy-library/validator/iam_allowed_bindings.rego,332155dc58118c7b9a3e9f01cb7a4a446e71444a,2420,opa,529133508
4690,807386292,cmd/insta/resources/data/opa/policies/trino/allow_schema.rego,05dd12b0a0754a601068a86dad354b5cb7c9dba6,2753,opa,807386292
4691,139156354,cvat/apps/quality_control/rules/conflicts.rego,c13eaecdd4d2b271c3b180fd57d2415e3f8be22c,3734,opa,139156354
4692,179173656,reports/sample/iam.rego,dd42e235875b7f9d6f7119a4305e156e4ab95524,3097,opa,179173656
4693,103084166,pkg/policies/opa/rego/aws/aws_vpc/vpcFlowLogsNotEnabled.rego,03b21157e0198042c16ad9bae9560c01287e5c15,3524,opa,103084166
4694,254161684,pkg/rules/rego/deprecated-1-22.rego,2366d92156c0cf94c31453593368077f13c183b7,3683,opa,254161684
4695,278200746,assets/libraries/azureresourcemanager.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3125,opa,278200746
4696,66343967,magda-opa/policies/entrypoint/allow.rego,852e507caa0608f575a7f818b99af8f34fc333ae,3643,opa,66343967
4697,221338252,policyDefinitions/Kubernetes/allowed-users/rego/src.rego,b5833fd03cbaee6051deab81c3a3a87ae09cd982,3667,opa,221338252
4698,592365615,bundle/regal/config/config.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,3264,opa,592365615
4699,126344645,src/openpolicyagent/policies/project.rego,1b73181aee1cad9008a3fffb999dd64e771bc758,3147,opa,126344645
4700,101445529,terraform/library.rego,75fd87df47be8616e6d5095e427f85030b60affc,4045,opa,101445529
4701,782635104,authz/opa-bridge/policies/configuration.rego,6d9d400f87a4ab48af95a76a5c4b41010c1592ed,3192,opa,782635104
4702,72561765,system/gatekeeper/lib/traversal.rego,24b7ebca798a316972b41b6c0f9e73bcaf4cd54f,3138,opa,72561765
4703,503625714,github/admins.rego,7075e94a9064131e3e19bd2eb91194c2aa40a3c8,3487,opa,503625714
4704,513947555,policies/github/member.rego,038aa49473a6974a3ef79f6c76b949b689d23282,3280,opa,513947555
4705,401947582,rules/audit-policy-content/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3922,opa,401947582
4706,264085623,google/terraform/all.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,3343,opa,264085623
4707,157554479,server/meshmodel/meshery-core/0.7.2/v1.0.0/policies/identify_parent_and_network.rego,5ebd63f4a2e8c66f3a2471e48965bcf39e3db988,3383,opa,157554479
4709,470130303,policies/image/deprecated-labels.rego,b3d22abcb0dcea4a837c27adc311fd3e18d5f445,3783,opa,470130303
4710,630321705,internal/checker/terraform/rules/yc/yandex_iam_passport_usage.rego,cfdddc0e9bbeb434c9bf27b24c8b89d847a7bd93,3152,opa,630321705
4711,75539205,rego-templates/trivy-operator-jira.rego,4d31463ed7be343ef39343e2f0c762539ff85aad,3630,opa,75539205
4712,890339082,terraform/aws/Amazon DocumentDB/documentdb_subnet_group_acls.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,3151,opa,890339082
4713,470366002,gke-policies/policy/node_pool_version_skew.rego,bc7770012a113629a70b13e1dd9a33f7dfc4dd53,3315,opa,470366002
4714,525300352,opa/wks_policy_rules.rego,9457ca9c188812a5494c24db55cef200da58d0a5,3895,opa,525300352
4715,226081740,product-service/cmd/server/rbac.rego,8a85db3ed164a33cbedd6ac285ea4d45f91943b3,3261,opa,226081740
4716,890339082,terraform/aws/Amazon Quantum Ledger Database/aws_qldb_network_security.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,3829,opa,890339082
4717,75539205,rego-templates/servicenow-incident.rego,4d31463ed7be343ef39343e2f0c762539ff85aad,3418,opa,75539205
4718,139156354,cvat/apps/organizations/rules/memberships.rego,c13eaecdd4d2b271c3b180fd57d2415e3f8be22c,3277,opa,139156354
4719,278200746,assets/queries/k8s/weak_tls_cipher_suites/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3470,opa,278200746
4720,592365615,bundle/regal/rules/bugs/impossible-not/impossible_not.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,4086,opa,592365615
4721,101445529,kubernetes/admission/input/input_service.rego,75fd87df47be8616e6d5095e427f85030b60affc,3403,opa,101445529
4722,310365579,catalog/policies/git_push.default.rego,0554e7f08ffa2024a48810b5b5350c382b3f8df7,4067,opa,310365579
4723,264085623,aws/cloud/kms.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,3360,opa,264085623
4724,401947582,rules/label-usage-for-resources/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3434,opa,401947582
4725,197343751,rego/ingress_annotations.rego,463423372549956954d7bfdc5f7ac289f22baacd,3143,opa,197343751
4726,459119998,security-policies/bundle/compliance/lib/common/common.rego,e0df3dc412fe83b27ed8f1b60556c08e3616dd0c,3367,opa,459119998
4727,285529340,services/kaapana-admin/auth-backend/auth-backend-chart/files/data.rego,a3f78ce241ab45db1eba5b3c3615cb6c5c112396,3766,opa,285529340
4728,373250555,permissions_engine/calculate.rego,f8415c0f5abf2ed9d4edc6566398c46419a68cc4,3540,opa,373250555
4730,264085623,google/kcc/SQLInstance.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,3168,opa,264085623
4731,264085623,azure/cloud/sql_servers_encryption.rego,257d65fa743753da0c2ffbab62e43c6bd1a13aa7,3306,opa,264085623
4732,340392094,poc/deployment/manual/opa/rego/fiware/rsa-key-pair.rego,7e9f9adefa1b39a685f4ded990b0322111a5e70c,4024,opa,340392094
4733,476408089,policy/release/rpm_signature/rpm_signature.rego,ee87e6fbc3d1de629bfc963ebbaab5f9861be308,3688,opa,476408089
4734,890339082,terraform/aws/Amazon Timestream for LiveAnalytics/aws_timestream_fine_grained_access_control.rego,07a5fdd54124bd601ac77c0d83a5dd67092759b3,3991,opa,890339082
4735,365248408,charts/gatekeeper-policy-library/regos/users/users.src.rego,460fc976e665c2e1b7a6a8c593681b3073314978,3665,opa,365248408
4736,278200746,assets/queries/terraform/aws/auto_scaling_group_with_no_associated_elb/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3404,opa,278200746
4737,503625714,github/commits.rego,7075e94a9064131e3e19bd2eb91194c2aa40a3c8,3841,opa,503625714
4738,278200746,assets/queries/azureResourceManager/storage_account_allows_network_default_access/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3181,opa,278200746
4739,592365615,bundle/regal/rules/imports/circular-import/circular_import.rego,d31b34119f437598f8a97de2072baa65a50b4c9b,3342,opa,592365615
4763,513947555,policies/gitlab/member.rego,038aa49473a6974a3ef79f6c76b949b689d23282,3204,opa,513947555
4764,157554479,server/meshmodel/meshery-core/0.7.2/v1.0.0/policies/relationship_diff_policy.rego,5ebd63f4a2e8c66f3a2471e48965bcf39e3db988,3640,opa,157554479
4765,278200746,assets/queries/k8s/permissive_access_to_create_pods/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,4033,opa,278200746
4766,66343967,magda-opa/policies/storage/object/allow.rego,852e507caa0608f575a7f818b99af8f34fc333ae,4013,opa,66343967
4767,491440930,internal/checks/build-pipelines/pipeline-instructions/rules.rego,936b65a3576ed5f1bc99bef5d9e7ec513a352de3,3430,opa,491440930
4768,308627472,helmfile.d/charts/gatekeeper/templates/policies/network-policies.rego,0750f248ee31dc507b7bcea3200b1615897cb58e,3364,opa,308627472
4769,278200746,assets/queries/terraform/gcp/network_policy_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3399,opa,278200746
4770,278200746,assets/queries/k8s/service_account_token_automount_not_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3350,opa,278200746
4771,401947582,rules/encrypt-traffic-to-https-load-balancers-with-tls-certificates/raw.rego,fe0f85b12600998dae90413e970ba057c06f0f80,3406,opa,401947582
4772,278200746,assets/queries/azureResourceManager/postgresql_server_log_connections_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3993,opa,278200746
4773,278200746,assets/queries/cloudFormation/aws/elb_sensitive_port_is_exposed_to_entire_network/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3107,opa,278200746
4774,278200746,assets/queries/terraform/aws/elb_access_logging_disabled/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3092,opa,278200746
4775,278200746,assets/queries/terraform/aws/cloudwatch_s3_policy_change_alarm_missing/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3390,opa,278200746
4776,278200746,assets/queries/cloudFormation/aws/unrestricted_security_group_ingress/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3409,opa,278200746
4803,157554479,server/meshmodel/meshery-core/0.7.2/v1.0.0/policies/binding_policy.rego,5ebd63f4a2e8c66f3a2471e48965bcf39e3db988,3433,opa,157554479
4804,278200746,assets/queries/dockerCompose/cpus_not_limited/query.rego,f32f9c8582fca7beaf518532e766acd511a70b38,3098,opa,278200746
4805,424210949,bundle/compliance/lib/common/common.rego,167a08fcff5fec262694204f5cf16be27e4c7862,3091,opa,424210949
